1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;1.6113;1.6113;1.6108;1.6098;1.6084;1.6075;1.6086;1.6131;1.6234;1.642;1.6719;1.7161;1.7725;1.8399;1.9157;2.0001;2.0934;2.1952;2.3073;2.4331;
500;1.5457;1.5456;1.5453;1.5441;1.5428;1.5424;1.5436;1.5481;1.5578;1.575;1.6023;1.6435;1.6963;1.7596;1.8315;1.9117;2.0006;2.0988;2.2052;2.3233;
1000;1.4815;1.4813;1.4808;1.48;1.4793;1.4794;1.4812;1.4859;1.4953;1.5116;1.5373;1.5753;1.6242;1.6832;1.7506;1.8266;1.9113;2.0046;2.1073;2.2188;
1500;1.4176;1.4176;1.4178;1.4177;1.4175;1.4183;1.4207;1.4259;1.4352;1.4512;1.4759;1.5118;1.5566;1.611;1.6736;1.7449;1.8251;1.9142;2.0119;2.119;
2000;1.3563;1.3564;1.3567;1.3574;1.3579;1.3592;1.3618;1.3675;1.3771;1.3931;1.4173;1.4516;1.4935;1.5432;1.6008;1.6671;1.7424;1.8266;1.92;2.0224;
2500;1.2968;1.297;1.2976;1.2988;1.3004;1.3027;1.306;1.3119;1.3216;1.3369;1.361;1.394;1.4338;1.48;1.5326;1.5936;1.6636;1.7428;1.8312;1.9287;
3000;1.2388;1.2391;1.2399;1.2415;1.2437;1.247;1.2515;1.258;1.2682;1.2839;1.3076;1.3388;1.3766;1.4201;1.469;1.5246;1.589;1.6628;1.746;1.8385;
3500;1.1823;1.1826;1.1836;1.1855;1.1884;1.1922;1.1977;1.2053;1.2161;1.2321;1.2559;1.2865;1.3227;1.3632;1.4088;1.4604;1.519;1.587;1.6645;1.7517;
4000;1.1283;1.1286;1.1297;1.1317;1.1349;1.1389;1.1448;1.1535;1.1652;1.1816;1.2054;1.2353;1.2706;1.3097;1.3525;1.3998;1.454;1.5157;1.5873;1.6687;
