Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,6002.31088,10470000.00000,5.00000,0.00000,0.00251,0.00251,0.00000,0.00251,0.00000,0.04747
0.80000,6002.31088,10470000.00000,8.00000,0.00000,0.00251,0.00251,0.00000,0.00251,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,9001.42906,7595000.00000,-2.50000,0.00000,0.00269,0.00269,0.00000,0.00269,0.00000,-0.02373
0.80000,9001.42906,7595000.00000,0.00000,0.00000,0.00269,0.00269,0.00000,0.00269,0.00000,0.00000
0.80000,9001.42906,7595000.00000,5.00000,0.00000,0.00269,0.00269,0.00000,0.00269,0.00000,0.04747
0.80000,9001.42906,7595000.00000,8.00000,0.00000,0.00269,0.00269,0.00000,0.00269,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,12002.04199,5160000.00000,-2.50000,0.00000,0.00294,0.00294,0.00000,0.00294,0.00000,-0.02373
0.80000,12002.04199,5160000.00000,0.00000,0.00000,0.00294,0.00294,0.00000,0.00294,0.00000,0.00000
0.80000,12002.04199,5160000.00000,5.00000,0.00000,0.00294,0.00294,0.00000,0.00294,0.00000,0.04747
0.80000,12002.04199,5160000.00000,8.00000,0.00000,0.00294,0.00294,0.00000,0.00294,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,-1.13552,23300.00000,-2.50000,0.00000,0.01207,0.01207,0.00000,0.01207,0.00000,-0.02373
0.00100,-1.13552,23300.00000,0.00000,0.00000,0.01207,0.01207,0.00000,0.01207,0.00000,0.00000
0.00100,-1.13552,23300.00000,5.00000,0.00000,0.01207,0.01207,0.00000,0.01207,0.00000,0.04747
0.00100,-1.13552,23300.00000,8.00000,0.00000,0.01207,0.01207,0.00000,0.01207,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,15001.97792,4019.00000,-2.50000,0.00000,0.02134,0.02134,0.00000,0.02134,0.00000,-0.02373
0.00100,15001.97792,4019.00000,0.00000,0.00000,0.02134,0.02134,0.00000,0.02134,0.00000,0.00000
0.00100,15001.97792,4019.00000,5.00000,0.00000,0.02134,0.02134,0.00000,0.02134,0.00000,0.04747
0.00100,15001.97792,4019.00000,8.00000,0.00000,0.02134,0.02134,0.00000,0.02134,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,1.38154,22130000.00000,-2.50000,0.00000,0.00212,0.00212,0.00000,0.00212,0.00000,-0.02373
0.95000,1.38154,22130000.00000,0.00000,0.00000,0.00212,0.00212,0.00000,0.00212,0.00000,0.00000
0.95000,1.38154,22130000.00000,5.00000,0.00000,0.00212,0.00212,0.00000,0.00212,0.00000,0.04747
0.95000,1.38154,22130000.00000,8.00000,0.00000,0.00212,0.00212,0.00000,0.00212,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,15002.06097,3818000.00000,-2.50000,0.00000,0.00315,0.00315,0.00000,0.00315,0.00000,-0.02373
0.95000,15002.06097,3818000.00000,0.00000,0.00000,0.00315,0.00315,0.00000,0.00315,0.00000,0.00000
0.95000,15002.06097,3818000.00000,5.00000,0.00000,0.00315,0.00315,0.00000,0.00315,0.00000,0.04747
0.95000,15002.06097,3818000.00000,8.00000,0.00000,0.00315,0.00315,0.00000,0.00315,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,2998.73758,3528000.00000,-2.50000,0.00000,0.00321,0.00321,0.00000,0.00321,0.00000,-0.02373
0.20000,2998.73758,3528000.00000,0.00000,0.00000,0.00321,0.00321,0.00000,0.00321,0.00000,0.00000
0.20000,2998.73758,3528000.00000,5.00000,0.00000,0.00321,0.00321,0.00000,0.00321,0.00000,0.04747
0.20000,2998.73758,3528000.00000,8.00000,0.00000,0.00321,0.00321,0.00000,0.00321,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,12002.04199,1290000.00000,-2.50000,0.00000,0.00408,0.00408,0.00000,0.00408,0.00000,-0.02373
0.20000,12002.04199,1290000.00000,0.00000,0.00000,0.00408,0.00408,0.00000,0.00408,0.00000,0.00000
0.20000,12002.04199,1290000.00000,5.00000,0.00000,0.00408,0.00408,0.00000,0.00408,0.00000,0.04747
0.20000,12002.04199,1290000.00000,8.00000,0.00000,0.00408,0.00408,0.00000,0.00408,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.40000,4500.35616,6094000.00000,-2.50000,0.00000,0.00283,0.00283,0.00000,0.00283,0.00000,-0.02373
0.40000,4500.35616,6094000.00000,0.00000,0.00000,0.00283,0.00283,0.00000,0.00283,0.00000,0.00000
0.40000,4500.35616,6094000.00000,5.00000,0.00000,0.00283,0.00283,0.00000,0.00283,0.00000,0.04747
0.40000,4500.35616,6094000.00000,8.00000,0.00000,0.00283,0.00283,0.00000,0.00283,0.00000,0.07595


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.50000,13501.28663,2546000.00000,-2.50000,0.00000,0.00347,0.00347,0.00000,0.00347,0.00000,-0.02373
0.50000,13501.28663,2546000.00000,0.00000,0.00000,0.00347,0.00347,0.00000,0.00347,0.00000,0.00000
0.50000,13501.28663,2546000.00000,5.00000,0.00000,0.00347,0.00347,0.00000,0.00347,0.00000,0.04747
0.50000,13501.28663,2546000.00000,8.00000,0.00000,0.00347,0.00347,0.00000,0.00347,0.00000,0.07595


