Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,6002.31088,10470000.00000,5.00000,0.68937,0.02366,0.01784,0.01472,0.00311,0.00582,-0.77475
0.80000,6002.31088,10470000.00000,8.00000,1.09860,0.03259,0.01784,0.01472,0.00311,0.01475,-1.23493


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,9001.42906,7595000.00000,-2.50000,-0.33565,0.01947,0.01807,0.01472,0.00335,0.00139,0.36984
0.80000,9001.42906,7595000.00000,0.00000,0.00498,0.01807,0.01807,0.01472,0.00335,0.00000,-0.00766
0.80000,9001.42906,7595000.00000,5.00000,0.68937,0.02389,0.01807,0.01472,0.00335,0.00582,-0.77475
0.80000,9001.42906,7595000.00000,8.00000,1.09860,0.03283,0.01807,0.01472,0.00335,0.01475,-1.23493


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,12002.04199,5160000.00000,-2.50000,-0.33565,0.01978,0.01838,0.01472,0.00366,0.00139,0.36984
0.80000,12002.04199,5160000.00000,0.00000,0.00498,0.01838,0.01838,0.01472,0.00366,0.00000,-0.00766
0.80000,12002.04199,5160000.00000,5.00000,0.68937,0.02420,0.01838,0.01472,0.00366,0.00582,-0.77475
0.80000,12002.04199,5160000.00000,8.00000,1.09860,0.03314,0.01838,0.01472,0.00366,0.01475,-1.23493


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,-1.13552,23300.00000,-2.50000,-0.20139,0.01512,0.01372,0.00000,0.01372,0.00139,0.22191
0.00100,-1.13552,23300.00000,0.00000,0.00299,0.01372,0.01372,0.00000,0.01372,0.00000,-0.00460
0.00100,-1.13552,23300.00000,5.00000,0.41362,0.01954,0.01372,0.00000,0.01372,0.00582,-0.46485
0.00100,-1.13552,23300.00000,8.00000,0.65916,0.02848,0.01372,0.00000,0.01372,0.01475,-0.74096


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,15001.97792,4019.00000,-2.50000,-0.20139,0.02573,0.02433,0.00000,0.02433,0.00139,0.22191
