Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,6002.31088,10470000.00000,5.00000,0.57621,0.01334,0.00572,0.00310,0.00262,0.00762,-0.51645
0.80000,6002.31088,10470000.00000,8.00000,0.91827,0.02515,0.00572,0.00310,0.00262,0.01942,-0.82346


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,9001.42906,7595000.00000,-2.50000,-0.28813,0.00783,0.00592,0.00310,0.00281,0.00191,0.25640
0.80000,9001.42906,7595000.00000,0.00000,0.00000,0.00592,0.00592,0.00310,0.00281,0.00000,0.00000
0.80000,9001.42906,7595000.00000,5.00000,0.57621,0.01354,0.00592,0.00310,0.00281,0.00762,-0.51645
0.80000,9001.42906,7595000.00000,8.00000,0.91827,0.02534,0.00592,0.00310,0.00281,0.01942,-0.82346


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.80000,12002.04199,5160000.00000,-2.50000,-0.28813,0.00808,0.00618,0.00310,0.00307,0.00191,0.25640
0.80000,12002.04199,5160000.00000,0.00000,0.00000,0.00618,0.00618,0.00310,0.00307,0.00000,0.00000
0.80000,12002.04199,5160000.00000,5.00000,0.57621,0.01379,0.00618,0.00310,0.00307,0.00762,-0.51645
0.80000,12002.04199,5160000.00000,8.00000,0.91827,0.02560,0.00618,0.00310,0.00307,0.01942,-0.82346


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,-1.13552,23300.00000,-2.50000,-0.17288,0.01428,0.01237,0.00000,0.01237,0.00191,0.15384
0.00100,-1.13552,23300.00000,0.00000,0.00000,0.01237,0.01237,0.00000,0.01237,0.00000,0.00000
0.00100,-1.13552,23300.00000,5.00000,0.34573,0.01998,0.01237,0.00000,0.01237,0.00762,-0.30987
0.00100,-1.13552,23300.00000,8.00000,0.55096,0.03179,0.01237,0.00000,0.01237,0.01942,-0.49408


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,15001.97792,4019.00000,-2.50000,-0.17288,0.02378,0.02187,0.00000,0.02187,0.00191,0.15384
