1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;0.86367;0.86478;0.86812;0.87368;0.88151;0.89162;0.90408;0.91896;0.93646;0.95672;0.9799;1;1;1;1;1;1;1;1;1;
500;0.86659;0.8677;0.87105;0.87664;0.88447;0.89459;0.90708;0.92199;0.93949;0.95974;0.98253;0.99998;1;1;1;1;1;1;1;1;
1000;0.86942;0.87054;0.87391;0.87952;0.88739;0.89753;0.91007;0.92501;0.94253;0.96277;0.98572;0.99994;0.99998;1;1;1;1;1;1;1;
1500;0.87217;0.8733;0.87669;0.88233;0.89023;0.90043;0.91302;0.92803;0.94559;0.96594;0.98914;1;0.99994;0.99998;1;1;1;1;1;1;
2000;0.87483;0.87596;0.87937;0.88505;0.89298;0.90325;0.91588;0.93099;0.94863;0.96903;0.99422;1;1;0.99995;0.99999;1;1;1;1;1;
2500;0.87739;0.87853;0.88195;0.88768;0.89566;0.90602;0.91872;0.93391;0.95166;0.97211;0.99805;1;1;1;0.99995;1;1;1;1;1;
3000;0.87983;0.88097;0.88442;0.89021;0.89823;0.90869;0.9215;0.93676;0.95464;0.97519;0.99986;1;1;1;1;0.99996;1;1;1;1;
3500;0.88214;0.8833;0.88677;0.89259;0.90075;0.91124;0.92415;0.93956;0.95756;0.97823;1;1;1;1;1;1;0.99997;1;1;1;
4000;0.88431;0.88548;0.88898;0.89485;0.90308;0.91368;0.92671;0.94222;0.9604;0.98123;1;1;1;1;1;1;1;0.99998;1;1;
4500;0.88633;0.8875;0.89104;0.89696;0.90528;0.91599;0.92914;0.9448;0.96313;0.98417;1;1;1;1;1;1;1;1;1;1;
5000;0.88818;0.88937;0.89294;0.89892;0.90732;0.91815;0.93144;0.94726;0.96577;0.98704;1;1;1;1;1;1;1;1;0.99996;1;
5500;0.88985;0.89105;0.89467;0.90071;0.90919;0.92015;0.93359;0.94957;0.96827;0.99001;1;1;1;1;1;1;1;1;1;0.99997;
6000;0.89133;0.89254;0.8962;0.90231;0.91088;0.92196;0.93557;0.95173;0.97063;0.99422;1;1;1;1;1;1;1;1;1;1;
6500;0.89259;0.89382;0.89752;0.9037;0.91238;0.92359;0.93736;0.95371;0.97282;0.99732;1;1;1;1;1;1;1;1;1;1;
7000;0.89523;0.8964;0.89992;0.90582;0.91413;0.92501;0.93893;0.9555;0.97482;0.99915;1;1;1;1;1;1;1;1;1;1;
7500;0.89816;0.89933;0.90285;0.90876;0.91707;0.92786;0.94123;0.95718;0.97662;0.99993;0.99999;1;1;1;1;1;1;1;1;1;
8000;0.90116;0.90233;0.90586;0.91177;0.9201;0.9309;0.94429;0.9603;0.97907;0.99996;0.99998;0.99997;1;1;1;1;1;1;1;1;
8500;0.90425;0.90542;0.90895;0.91487;0.92321;0.93402;0.9474;0.96349;0.98232;0.99996;0.99998;0.99996;1;1;1;1;1;1;1;1;
9000;0.90742;0.9086;0.91214;0.91806;0.92641;0.93725;0.95064;0.96676;0.98569;0.99995;0.99998;0.99991;1;1;1;1;1;1;1;1;
9500;0.91068;0.91186;0.9154;0.92133;0.92969;0.94055;0.95398;0.97013;0.98913;0.99995;0.99997;1;1;1;1;1;1;1;1;1;
10000;0.91402;0.9152;0.91874;0.92462;0.93306;0.94394;0.9574;0.97356;0.99464;0.99995;0.99997;0.99999;1;1;1;1;1;1;1;1;
10500;0.91747;0.91866;0.92221;0.92815;0.93655;0.94745;0.96095;0.97716;0.99866;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;1;
11000;0.92098;0.92217;0.92574;0.93165;0.94013;0.95107;0.96462;0.98087;0.99992;0.99994;0.99996;0.99998;0.99993;1;1;1;1;1;1;1;
11500;0.92105;0.92223;0.9258;0.93171;0.94019;0.95114;0.96468;0.98094;0.99992;0.99994;0.99996;0.99998;0.99993;1;1;1;1;1;1;1;
12000;0.92111;0.9223;0.92587;0.93178;0.94026;0.9512;0.96475;0.98101;0.99992;0.99994;0.99996;0.99998;0.99993;1;1;1;1;1;1;1;
12500;0.92118;0.92236;0.92593;0.93184;0.94033;0.95127;0.96482;0.98108;0.99992;0.99994;0.99996;0.99998;0.99993;1;1;1;1;1;1;1;
13000;0.92124;0.92243;0.926;0.9319;0.94039;0.95133;0.96489;0.98115;0.99992;0.99994;0.99996;0.99998;0.99993;1;1;1;1;1;1;1;
13500;0.92131;0.92249;0.92606;0.93197;0.94046;0.9514;0.96495;0.98122;0.99992;0.99994;0.99996;0.99998;0.99994;1;1;1;1;1;1;1;
14000;0.92137;0.92256;0.92613;0.93203;0.94052;0.95147;0.96502;0.98129;0.99992;0.99994;0.99996;0.99998;0.99994;1;1;1;1;1;1;1;
1.05;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;0.83684;0.83798;0.84142;0.84717;0.85524;0.86567;0.87851;0.8937;0.91128;0.9313;0.95384;0.979;0.99999;1;1;1;1;1;1;1;
500;0.84039;0.84152;0.84494;0.85065;0.85867;0.86908;0.88188;0.89709;0.91472;0.93484;0.95749;0.98244;0.99996;1;1;1;1;1;1;1;
1000;0.84385;0.84498;0.84838;0.85405;0.86203;0.8724;0.88515;0.90035;0.91802;0.93822;0.96102;0.98624;0.99993;0.99997;1;1;1;1;1;1;
1500;0.84726;0.84838;0.85176;0.8574;0.86534;0.87565;0.88834;0.90351;0.9212;0.94147;0.96439;0.99004;1;0.99993;0.99998;1;1;1;1;1;
2000;0.85066;0.85177;0.85512;0.86073;0.86862;0.87887;0.8915;0.90661;0.9243;0.94461;0.96764;0.99565;1;1;0.99994;0.99998;1;1;1;1;
2500;0.85405;0.85516;0.85849;0.86407;0.87191;0.88211;0.89467;0.90972;0.92738;0.9477;0.97078;0.9989;1;1;1;0.99995;0.99999;1;1;1;
3000;0.85745;0.85856;0.86188;0.86744;0.87525;0.88539;0.89786;0.91286;0.93048;0.9508;0.97391;1;1;1;1;1;0.99996;1;1;1;
3500;0.86081;0.86192;0.86525;0.87081;0.87861;0.88873;0.90114;0.91608;0.93363;0.95393;0.97704;1;1;1;1;1;1;0.99997;1;1;
4000;0.86411;0.86522;0.86856;0.87413;0.88195;0.89207;0.90453;0.91942;0.93691;0.95715;0.98024;1;1;1;1;1;1;1;0.99999;1;
4500;0.86733;0.86845;0.87181;0.8774;0.88524;0.89538;0.90787;0.92278;0.94028;0.96053;0.98359;1;1;1;1;1;1;1;1;1;
5000;0.87046;0.87158;0.87495;0.88058;0.88846;0.89864;0.91118;0.92614;0.94366;0.96397;0.98711;1;1;1;1;1;1;1;1;0.99996;
5500;0.87346;0.87459;0.87798;0.88365;0.89159;0.90183;0.91443;0.92947;0.94704;0.96743;0.99141;1;1;1;1;1;1;1;1;1;
6000;0.87634;0.87748;0.88089;0.8866;0.8946;0.90491;0.91757;0.93273;0.95042;0.97089;0.99677;1;1;1;1;1;1;1;1;1;
6500;0.87908;0.88022;0.88366;0.88942;0.89749;0.90788;0.92066;0.93589;0.95373;0.97431;0.99957;1;1;1;1;1;1;1;1;1;
7000;0.88167;0.88282;0.8863;0.89211;0.90025;0.91073;0.92362;0.939;0.95695;0.97767;0.99997;0.99991;1;1;1;1;1;1;1;1;
7500;0.88409;0.88526;0.88876;0.89461;0.90285;0.91344;0.92646;0.94198;0.96011;0.981;0.99997;0.99999;1;1;1;1;1;1;1;1;
8000;0.88633;0.88751;0.89105;0.89696;0.90528;0.916;0.92915;0.94481;0.96312;0.98427;0.99996;0.99999;1;1;1;1;1;1;1;1;
8500;0.88837;0.88956;0.89314;0.89912;0.90753;0.91838;0.93168;0.94751;0.96602;0.98739;0.99996;0.99998;1;1;1;1;1;1;1;1;
9000;0.8902;0.8914;0.89502;0.90107;0.90958;0.92057;0.93402;0.95004;0.96876;0.99073;0.99996;0.99998;0.99995;1;1;1;1;1;1;1;
9500;0.89178;0.893;0.89666;0.90279;0.9114;0.92252;0.93617;0.95239;0.9713;0.99536;0.99995;0.99998;0.99991;1;1;1;1;1;1;1;
10000;0.8934;0.89457;0.89809;0.90425;0.91297;0.92423;0.93805;0.9545;0.97368;0.99829;0.99995;0.99997;1;1;1;1;1;1;1;1;
10500;0.89657;0.89774;0.90127;0.90717;0.91548;0.92628;0.93973;0.95638;0.9758;0.99972;0.99994;0.99997;0.99999;1;1;1;1;1;1;1;
11000;0.89983;0.90101;0.90453;0.91044;0.91877;0.92958;0.94294;0.95896;0.97771;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
11500;0.89989;0.90106;0.90459;0.9105;0.91883;0.92964;0.94302;0.959;0.97777;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
12000;0.89995;0.90112;0.90465;0.91056;0.91889;0.9297;0.94308;0.95906;0.97784;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
12500;0.90001;0.90118;0.90471;0.91062;0.91895;0.92976;0.94312;0.95915;0.9779;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
13000;0.90007;0.90124;0.90477;0.91068;0.91901;0.92982;0.94318;0.95921;0.97796;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
13500;0.90013;0.9013;0.90483;0.91074;0.91907;0.92988;0.94327;0.95927;0.97803;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
14000;0.90019;0.90136;0.90489;0.9108;0.91913;0.92994;0.94333;0.95933;0.97809;0.99992;0.99994;0.99996;0.99999;0.99998;1;1;1;1;1;1;
1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;0.79868;0.79988;0.80348;0.80949;0.8179;0.82874;0.842;0.85768;0.87584;0.89648;0.91953;0.94497;0.97268;0.99998;1;1;1;1;1;1;
500;0.80376;0.80494;0.80851;0.81445;0.82279;0.83352;0.84663;0.86214;0.88012;0.90059;0.92351;0.94891;0.97672;0.99995;0.99999;1;1;1;1;1;
1000;0.8088;0.80997;0.8135;0.8194;0.82766;0.8383;0.85129;0.86666;0.88447;0.90478;0.92758;0.95288;0.98044;1;0.99996;1;1;1;1;1;
1500;0.81374;0.81491;0.81842;0.82428;0.83248;0.84304;0.85594;0.87119;0.88886;0.90902;0.9317;0.95692;0.98447;1;0.99992;0.99997;1;1;1;1;
2000;0.81856;0.81972;0.82321;0.82904;0.8372;0.84771;0.86056;0.87571;0.89332;0.9133;0.93588;0.96104;0.9887;1;1;0.99993;0.99998;1;1;1;
2500;0.82316;0.82432;0.82781;0.83363;0.84177;0.85226;0.86508;0.88019;0.89763;0.91761;0.94009;0.9652;0.99494;1;1;1;0.99994;0.99999;1;1;
3000;0.82755;0.82871;0.83219;0.83799;0.84613;0.85662;0.86946;0.88456;0.90202;0.92192;0.94434;0.96941;0.99913;1;1;1;1;0.99996;1;1;
3500;0.83178;0.83294;0.8364;0.84217;0.85029;0.86076;0.87362;0.88876;0.90626;0.92616;0.94857;0.9736;1;1;1;1;1;1;0.99997;1;
4000;0.83587;0.83701;0.84046;0.84621;0.85429;0.86473;0.87756;0.89275;0.91032;0.9303;0.95278;0.97789;1;1;1;1;1;1;1;0.99999;
4500;0.83983;0.84097;0.84439;0.85011;0.85815;0.86854;0.88135;0.89655;0.91418;0.93427;0.95688;0.98208;1;1;1;1;1;1;1;0.99995;
5000;0.8437;0.84483;0.84823;0.85391;0.86188;0.87225;0.885;0.9002;0.91786;0.93804;0.96081;0.98621;1;1;1;1;1;1;1;1;
5500;0.8475;0.84862;0.85199;0.85764;0.86556;0.87587;0.88856;0.90373;0.92141;0.94166;0.96456;0.99042;1;1;1;1;1;1;1;1;
6000;0.85126;0.85237;0.85572;0.86132;0.86921;0.87943;0.89208;0.90719;0.92487;0.94517;0.96818;0.99642;1;1;1;1;1;1;1;1;
6500;0.85501;0.85612;0.85946;0.86503;0.87286;0.88304;0.8956;0.91063;0.92829;0.94861;0.9717;0.99948;1;1;1;1;1;1;1;1;
7000;0.85876;0.85987;0.8632;0.86876;0.87657;0.88669;0.89918;0.91413;0.93173;0.95204;0.97518;0.99997;0.9999;1;1;1;1;1;1;1;
7500;0.86245;0.86357;0.8669;0.87247;0.88029;0.8904;0.90286;0.91771;0.93527;0.95554;0.9787;0.99996;0.99999;1;1;1;1;1;1;1;
8000;0.86606;0.86718;0.87053;0.87611;0.88395;0.89408;0.90656;0.92147;0.93896;0.95919;0.98233;0.99996;0.99999;1;1;1;1;1;1;1;
8500;0.86956;0.87068;0.87405;0.87966;0.88754;0.89769;0.91023;0.92519;0.9427;0.96298;0.98616;0.99996;0.99998;0.99999;1;1;1;1;1;1;
9000;0.87292;0.87405;0.87744;0.8831;0.89103;0.90124;0.91385;0.92888;0.94645;0.9668;0.9902;0.99995;0.99998;0.99995;1;1;1;1;1;1;
9500;0.87611;0.87725;0.88066;0.88637;0.89436;0.90467;0.91734;0.93248;0.95018;0.97062;0.99653;0.99995;0.99998;0.99991;1;1;1;1;1;1;
10000;0.87915;0.8803;0.88374;0.88949;0.89757;0.90796;0.92076;0.936;0.95386;0.97443;0.99967;0.99995;0.99997;1;1;1;1;1;1;1;
10500;0.88202;0.88318;0.88665;0.89245;0.90061;0.91111;0.92403;0.93943;0.95741;0.97818;0.99992;0.99994;0.99997;1;1;1;1;1;1;1;
11000;0.88468;0.88585;0.88936;0.89522;0.90347;0.9141;0.92715;0.94269;0.96089;0.98186;0.99992;0.99994;0.99997;0.99999;0.9999;1;1;1;1;1;
11500;0.88474;0.88591;0.88941;0.89528;0.90353;0.91416;0.92722;0.94277;0.96096;0.98191;0.99992;0.99994;0.99997;0.99999;0.99991;1;1;1;1;1;
12000;0.8848;0.88597;0.88947;0.89534;0.90359;0.91422;0.92728;0.94284;0.96101;0.98198;0.99992;0.99994;0.99997;0.99999;0.99991;1;1;1;1;1;
12500;0.88486;0.88602;0.88953;0.8954;0.90365;0.91428;0.92734;0.9429;0.96107;0.98205;0.99992;0.99994;0.99997;0.99999;0.99991;1;1;1;1;1;
13000;0.88492;0.88608;0.88959;0.89546;0.90371;0.91435;0.92741;0.94295;0.96114;0.98212;0.99992;0.99994;0.99997;0.99999;0.99992;1;1;1;1;1;
13500;0.88497;0.88614;0.88965;0.89551;0.90377;0.91441;0.92747;0.94301;0.96121;0.98219;0.99992;0.99994;0.99997;0.99999;0.99992;1;1;1;1;1;
14000;0.88503;0.8862;0.88971;0.89557;0.90383;0.91447;0.92753;0.94308;0.96127;0.98226;0.99992;0.99994;0.99997;0.99999;0.99992;1;1;1;1;1;
